,pickup_index,pickup_name,pickup_district,pickup_latitude,pickup_longitude,index_dropoff,name_dropoff,district_dropoff,latitude_dropoff,longitude_dropoff,Frequency,route
86,6,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,31,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,1,"[[11.408465, 49.015188], [11.410803, 49.01551], [11.4126, 49.016415], [11.415922, 49.017143], [11.417281, 49.018428], [11.425127, 49.022256], [11.431763, 49.02403], [11.438293, 49.026877], [11.444659, 49.028605], [11.450608, 49.034011], [11.450938, 49.035783], [11.449635, 49.037269], [11.449501, 49.038148], [11.449744, 49.038734], [11.450878, 49.039404], [11.452082, 49.039073], [11.4531, 49.038341], [11.455881, 49.037829], [11.457691, 49.037992], [11.461544, 49.039084], [11.462048, 49.039742], [11.462032, 49.041734], [11.45808, 49.043938], [11.458154, 49.044368], [11.458732, 49.044647], [11.459849, 49.044331], [11.460228, 49.043562], [11.462349, 49.043082], [11.463268, 49.042487], [11.465442, 49.037579], [11.470083, 49.03625], [11.467904, 49.035209]]"
84,6,"Haunstetten, Kirche",Haunstetten,49.015158,11.408473,23,"Beilngries, An der Leitn",Beilngries,49.030037,11.484332,1,"[[11.408465, 49.015188], [11.410803, 49.01551], [11.4126, 49.016415], [11.415922, 49.017143], [11.417281, 49.018428], [11.425127, 49.022256], [11.431763, 49.02403], [11.438293, 49.026877], [11.444659, 49.028605], [11.450608, 49.034011], [11.450938, 49.035783], [11.449635, 49.037269], [11.449501, 49.038148], [11.449744, 49.038734], [11.450878, 49.039404], [11.452082, 49.039073], [11.4531, 49.038341], [11.455881, 49.037829], [11.457691, 49.037992], [11.461544, 49.039084], [11.462048, 49.039742], [11.462032, 49.041734], [11.45808, 49.043938], [11.458154, 49.044368], [11.458732, 49.044647], [11.459849, 49.044331], [11.460228, 49.043562], [11.462349, 49.043082], [11.463268, 49.042487], [11.465442, 49.037579], [11.470083, 49.03625], [11.47312, 49.032777], [11.477608, 49.034099], [11.481855, 49.031147], [11.484253, 49.03006], [11.484308, 49.030022]]"
411,53,Amtmannsdorf,Amtmannsdorf,48.998413,11.530053,30,"Beilngries, Frauenkirche",Beilngries,49.036378,11.470632,1,"[[11.530025, 48.998439], [11.529823, 48.998344], [11.528692, 49.000318], [11.519412, 49.002568], [11.513301, 49.005133], [11.506318, 49.00916], [11.507729, 49.011582], [11.50605, 49.013747], [11.486974, 49.017081], [11.480138, 49.019306], [11.476244, 49.021774], [11.476275, 49.024939], [11.478241, 49.029281], [11.47485, 49.033217], [11.472957, 49.032831], [11.470256, 49.036085], [11.470658, 49.036342]]"
419,57,"Leising, ABG Tagungszentrum",Kottingwörth,49.02628,11.503385,22,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,1,"[[11.503388, 49.026276], [11.50348, 49.026303], [11.504137, 49.026138], [11.504075, 49.025877], [11.502379, 49.024965], [11.501536, 49.024252], [11.501504, 49.023938], [11.499398, 49.023517], [11.497102, 49.023524], [11.494413, 49.02397], [11.490843, 49.02507], [11.48841, 49.026378], [11.48339, 49.030219], [11.479179, 49.032938]]"
418,57,"Leising, ABG Tagungszentrum",Kottingwörth,49.02628,11.503385,0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,1,"[[11.503388, 49.026276], [11.50348, 49.026303], [11.504075, 49.025877], [11.501504, 49.023938], [11.496596, 49.02358], [11.490451, 49.025234], [11.477608, 49.034099], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.47571, 49.022935], [11.477241, 49.020818], [11.467771, 49.02124], [11.457489, 49.018857], [11.455264, 49.01732], [11.451159, 49.017883], [11.448659, 49.017376], [11.448723, 49.009337], [11.446289, 49.003687], [11.440801, 48.998966], [11.434164, 48.99605], [11.42761, 48.995257], [11.420791, 48.995788], [11.396078, 49.002878], [11.393164, 49.002397], [11.387725, 48.999773], [11.381634, 48.999352], [11.377161, 48.998039], [11.375167, 48.997237], [11.374025, 48.995708], [11.376023, 48.99308], [11.376132, 48.992827], [11.377329, 48.992203]]"
417,55,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,49.019003,11.520783,45,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,1,"[[11.52079, 49.018975], [11.519176, 49.019029], [11.518597, 49.017509], [11.520949, 49.016484], [11.523259, 49.01122], [11.533369, 49.007183], [11.532739, 49.001851], [11.529246, 48.99993], [11.518228, 49.003039], [11.506318, 49.00916], [11.498218, 49.005786], [11.495282, 49.000455], [11.491355, 48.996873], [11.489244, 48.989889], [11.484372, 48.98354], [11.491739, 48.981461], [11.491797, 48.979018]]"
32,0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,48,Arnbuch,Arnbuch,48.975027,11.534193,1,"[[11.377329, 48.992203], [11.375053, 48.99364], [11.374025, 48.995708], [11.37533, 48.997349], [11.376993, 48.997743], [11.381124, 48.999265], [11.388853, 49.000183], [11.393164, 49.002397], [11.39631, 49.002865], [11.420791, 48.995788], [11.42761, 48.995257], [11.43473, 48.996208], [11.440801, 48.998966], [11.446289, 49.003687], [11.448723, 49.009337], [11.448659, 49.017376], [11.451159, 49.017883], [11.455264, 49.01732], [11.457489, 49.018857], [11.467771, 49.02124], [11.477241, 49.020818], [11.486974, 49.017081], [11.505285, 49.014105], [11.507682, 49.011869], [11.506318, 49.00916], [11.518228, 49.003039], [11.529246, 48.99993], [11.531323, 48.988531], [11.534163, 48.983714], [11.539315, 48.981118], [11.540313, 48.976512], [11.537723, 48.97565], [11.534784, 48.97558], [11.534204, 48.975021]]"
443,66,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,7,"Haunstetten, Kuehlerstrasse",Haunstetten,49.016552,11.413603,1,"[[11.412709, 49.043036], [11.412686, 49.042816], [11.413179, 49.041778], [11.413129, 49.039832], [11.414289, 49.038273], [11.414308, 49.037039], [11.413155, 49.03558], [11.411925, 49.030345], [11.408378, 49.025096], [11.407249, 49.022176], [11.407936, 49.017358], [11.409188, 49.015886], [11.409252, 49.01532], [11.410803, 49.01551], [11.41354, 49.016662], [11.413578, 49.016548]]"
442,66,"Wiesenhofen, Kirche",Litterzhofen,49.043035,11.412738,0,"Kinding, Bahnhof",Kinding,48.992168,11.377365,1,"[[11.412709, 49.043036], [11.412686, 49.042816], [11.414364, 49.037316], [11.413155, 49.03558], [11.411925, 49.030345], [11.407308, 49.022413], [11.407936, 49.017358], [11.40241, 49.017556], [11.401115, 49.014586], [11.399196, 49.013066], [11.396348, 49.012269], [11.390999, 49.009213], [11.380658, 49.006347], [11.379312, 49.004616], [11.380579, 49.002778], [11.38001, 49.00218], [11.375688, 49.003085], [11.373667, 49.004153], [11.379557, 49.000973], [11.379612, 49.000836], [11.376862, 48.998069], [11.375167, 48.997237], [11.374025, 48.995708], [11.376023, 48.99308], [11.376132, 48.992827], [11.377329, 48.992203]]"
441,65,"Litterzhofen, Kirche",Plakstetten,49.069082,11.40739,50,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,1,"[[11.407385, 49.069058], [11.409324, 49.068601], [11.407857, 49.066243], [11.42663, 49.060305], [11.446122, 49.059712], [11.457263, 49.056827], [11.46284, 49.050763], [11.467711, 49.051532], [11.473793, 49.039756], [11.477314, 49.038517], [11.477608, 49.034099], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.475957, 49.022221], [11.480138, 49.019306], [11.50605, 49.013747], [11.507729, 49.011582], [11.506318, 49.00916], [11.518228, 49.003039], [11.529246, 48.99993], [11.531323, 48.988531], [11.534163, 48.983714], [11.539315, 48.981118], [11.540313, 48.976512], [11.559554, 48.977231], [11.55965, 48.976829]]"
440,65,"Litterzhofen, Kirche",Plakstetten,49.069082,11.40739,23,"Beilngries, An der Leitn",Beilngries,49.030037,11.484332,1,"[[11.407385, 49.069058], [11.409324, 49.068601], [11.407857, 49.066243], [11.411809, 49.064752], [11.41653, 49.064221], [11.42663, 49.060305], [11.438871, 49.060348], [11.44459, 49.05942], [11.446122, 49.059712], [11.452024, 49.057769], [11.457263, 49.056827], [11.459556, 49.055257], [11.46284, 49.050763], [11.467711, 49.051532], [11.469687, 49.046548], [11.472152, 49.043063], [11.472284, 49.040599], [11.473793, 49.039756], [11.477314, 49.038517], [11.477608, 49.034099], [11.481855, 49.031147], [11.484253, 49.03006], [11.484308, 49.030022]]"
439,64,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,36,"Paulushofen, Am Haar",Paulushofen,49.013625,11.502735,1,"[[11.455177, 49.068526], [11.454703, 49.070231], [11.459519, 49.070672], [11.460243, 49.067982], [11.462039, 49.067724], [11.461621, 49.062215], [11.466425, 49.056119], [11.466846, 49.053004], [11.469687, 49.046548], [11.472152, 49.043063], [11.472284, 49.040599], [11.473793, 49.039756], [11.477314, 49.038517], [11.477608, 49.034099], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.475957, 49.022221], [11.477433, 49.020667], [11.480138, 49.019306], [11.486974, 49.017081], [11.504196, 49.014404], [11.506398, 49.013526], [11.502981, 49.013562], [11.502739, 49.013631]]"
438,64,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,31,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,1,"[[11.455177, 49.068526], [11.45412, 49.066902], [11.452949, 49.061384], [11.451316, 49.059227], [11.451673, 49.057988], [11.453486, 49.057429], [11.455648, 49.057243], [11.458283, 49.056386], [11.460399, 49.054302], [11.46284, 49.050763], [11.467711, 49.051532], [11.469687, 49.046548], [11.472152, 49.043063], [11.472284, 49.040599], [11.473793, 49.039756], [11.473748, 49.039392], [11.471009, 49.037566], [11.471199, 49.036536], [11.470306, 49.036229], [11.467904, 49.035209]]"
436,64,"Plankstetten, Biberbacher Straße",Biberbach,49.068532,11.455142,29,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,1,"[[11.455177, 49.068526], [11.45412, 49.066902], [11.452949, 49.061384], [11.451316, 49.059227], [11.451673, 49.057988], [11.453486, 49.057429], [11.455648, 49.057243], [11.458283, 49.056386], [11.460399, 49.054302], [11.46284, 49.050763], [11.467711, 49.051532], [11.469687, 49.046548], [11.472152, 49.043063], [11.472284, 49.040599], [11.473793, 49.039756], [11.473748, 49.039392], [11.471009, 49.037566], [11.471199, 49.036536], [11.47403, 49.035076]]"
204,22,"Beilngries, Kelheimer Straße",Beilngries,49.032928,11.479163,2,"Enkering, Feuerwehrhaus",Enkering,48.993652,11.361228,1,"[[11.479179, 49.032938], [11.477608, 49.034099], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.470795, 49.024173], [11.468496, 49.024273], [11.460416, 49.028834], [11.454831, 49.029911], [11.453078, 49.029382], [11.451017, 49.02752], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.442703, 49.000286], [11.437049, 48.996991], [11.430861, 48.995461], [11.421884, 48.9956], [11.395785, 49.002886], [11.393164, 49.002397], [11.387725, 48.999773], [11.381634, 48.999352], [11.377161, 48.998039], [11.374726, 48.997799], [11.370727, 48.998943], [11.366705, 48.997933], [11.364776, 48.99512], [11.364872, 48.992329], [11.364354, 48.99223], [11.361269, 48.993626]]"
241,29,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,9,"Unteremmendorf, Wendeschleife",Unteremmendorf,48.992112,11.434157,1,"[[11.47403, 49.035076], [11.471199, 49.036536], [11.470306, 49.036229], [11.46274, 49.032955], [11.457999, 49.031947], [11.454801, 49.030169], [11.450814, 49.027247], [11.447935, 49.020698], [11.448791, 49.009775], [11.446427, 49.00391], [11.442172, 48.999903], [11.435839, 48.996552], [11.434215, 48.992097]]"
240,29,"Beilngries, Rathaus",Beilngries,49.035103,11.474083,5,"Kinding, Schule",Kinding,49.000012,11.38727,1,"[[11.47403, 49.035076], [11.471199, 49.036536], [11.470306, 49.036229], [11.46274, 49.032955], [11.457999, 49.031947], [11.454801, 49.030169], [11.450814, 49.027247], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.443683, 49.00108], [11.437794, 48.99731], [11.430861, 48.995461], [11.421884, 48.9956], [11.396078, 49.002878], [11.393164, 49.002397], [11.387106, 48.999627], [11.386846, 48.999839], [11.387347, 48.999872], [11.38726, 48.999991]]"
235,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,50,"Wolfsbuch, Fuchsengasse",Wolfsbuch,48.976827,11.559612,1,"[[11.471045, 49.036904], [11.471199, 49.036536], [11.474473, 49.034703], [11.474249, 49.034595], [11.478207, 49.029462], [11.476462, 49.025306], [11.475957, 49.022221], [11.477433, 49.020667], [11.480138, 49.019306], [11.486974, 49.017081], [11.50605, 49.013747], [11.507729, 49.011582], [11.506318, 49.00916], [11.518228, 49.003039], [11.529246, 48.99993], [11.531323, 48.988531], [11.534163, 48.983714], [11.539315, 48.981118], [11.540313, 48.976512], [11.545107, 48.977053], [11.555682, 48.976464], [11.559554, 48.977231], [11.55965, 48.976829]]"
234,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,40,"Irfersdorf, Am Kirchplatz",Irfersdorf,48.994215,11.461103,1,"[[11.471045, 49.036904], [11.471199, 49.036536], [11.474473, 49.034703], [11.474249, 49.034595], [11.478207, 49.029462], [11.476462, 49.025306], [11.475957, 49.022221], [11.477433, 49.020667], [11.480138, 49.019306], [11.486974, 49.017081], [11.504196, 49.014404], [11.50696, 49.013042], [11.50774, 49.011367], [11.50704, 49.009758], [11.504806, 49.008344], [11.498913, 49.006376], [11.49718, 49.003674], [11.489368, 49.002657], [11.482247, 48.999337], [11.482843, 48.997778], [11.477832, 48.998037], [11.468726, 48.99637], [11.463263, 48.993984], [11.4611, 48.994183]]"
233,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,38,"Paulushofen, Dorfstraße",Paulushofen,49.010337,11.502283,1,"[[11.471045, 49.036904], [11.471199, 49.036536], [11.474473, 49.034703], [11.474249, 49.034595], [11.475146, 49.032664], [11.478207, 49.029462], [11.476462, 49.025306], [11.476085, 49.025196], [11.475698, 49.023419], [11.475957, 49.022221], [11.477433, 49.020667], [11.480138, 49.019306], [11.486974, 49.017081], [11.500842, 49.014625], [11.504196, 49.014404], [11.50605, 49.013747], [11.507452, 49.012435], [11.50774, 49.011367], [11.507309, 49.010064], [11.506055, 49.00896], [11.504525, 49.009376], [11.503847, 49.010281], [11.502364, 49.01037], [11.502278, 49.010344]]"
232,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,15,"Hirschberg, Dorfkapelle",Hirschberg,49.03815,11.451488,1,"[[11.471045, 49.036904], [11.471199, 49.036536], [11.470306, 49.036229], [11.470083, 49.03625], [11.46929, 49.036665], [11.467596, 49.037007], [11.466235, 49.037163], [11.465685, 49.037388], [11.46529, 49.037761], [11.464373, 49.039855], [11.464143, 49.040527], [11.464087, 49.041232], [11.463268, 49.042487], [11.462947, 49.042775], [11.462349, 49.043082], [11.461686, 49.043266], [11.460617, 49.043416], [11.460228, 49.043562], [11.459785, 49.043974], [11.459849, 49.044331], [11.459041, 49.044642], [11.458732, 49.044647], [11.45842, 49.044559], [11.458154, 49.044368], [11.45808, 49.043938], [11.458392, 49.04363], [11.459259, 49.043176], [11.461583, 49.042164], [11.462032, 49.041734], [11.462152, 49.041431], [11.462048, 49.039742], [11.461917, 49.039401], [11.461669, 49.039155], [11.46068, 49.038769], [11.458129, 49.038092], [11.457236, 49.037927], [11.455881, 49.037829], [11.454799, 49.037942], [11.4531, 49.038341], [11.452082, 49.039073], [11.451088, 49.039324], [11.451427, 49.038646], [11.451423, 49.038137]]"
231,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,12,"Badanhausen, Fischerstraße",Badanhausen,49.017245,11.444688,1,"[[11.471045, 49.036904], [11.471199, 49.036536], [11.470306, 49.036229], [11.46274, 49.032955], [11.457999, 49.031947], [11.454801, 49.030169], [11.452212, 49.02879], [11.450333, 49.026337], [11.447935, 49.020698], [11.448659, 49.017376], [11.444999, 49.01728], [11.444883, 49.017242], [11.444669, 49.017265]]"
229,28,"Beilngries, Neumarkter Straße",Beilngries,49.036912,11.471075,5,"Kinding, Schule",Kinding,49.000012,11.38727,1,"[[11.471045, 49.036904], [11.471199, 49.036536], [11.470306, 49.036229], [11.46274, 49.032955], [11.457999, 49.031947], [11.454801, 49.030169], [11.450814, 49.027247], [11.447935, 49.020698], [11.448829, 49.010366], [11.446993, 49.004932], [11.443683, 49.00108], [11.437794, 48.99731], [11.430861, 48.995461], [11.421884, 48.9956], [11.396078, 49.002878], [11.393164, 49.002397], [11.387106, 48.999627], [11.386846, 48.999839], [11.387347, 48.999872], [11.38726, 48.999991]]"
226,27,"Beilngries, Hafen",Beilngries,49.041112,11.47124,31,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,49.035227,11.467885,1,"[[11.471269, 49.041133], [11.471352, 49.040769], [11.471686, 49.040606], [11.471721, 49.040477], [11.472291, 49.039549], [11.472321, 49.03915], [11.472129, 49.038745], [11.472243, 49.038613], [11.470943, 49.03744], [11.470938, 49.037131], [11.471199, 49.036536], [11.470306, 49.036229], [11.470083, 49.03625], [11.470053, 49.036116], [11.467904, 49.035209]]"
224,26,"Beilngries, Kanalsiedlung",Beilngries,49.044913,11.469383,45,"Aschbuch, Lindenstraße",Aschbuch,48.978988,11.491803,1,"[[11.469342, 49.044898], [11.469993, 49.043981], [11.471305, 49.044256], [11.472284, 49.040599], [11.473793, 49.039756], [11.477314, 49.038517], [11.477608, 49.034099], [11.47485, 49.033217], [11.478207, 49.029462], [11.476462, 49.025306], [11.475957, 49.022221], [11.479301, 49.019646], [11.486974, 49.017081], [11.504953, 49.014217], [11.507682, 49.011869], [11.507438, 49.010287], [11.506055, 49.00896], [11.500295, 49.00709], [11.498218, 49.005786], [11.495282, 49.000455], [11.491355, 48.996873], [11.489244, 48.989889], [11.484372, 48.98354], [11.491739, 48.981461], [11.491797, 48.979018]]"
60,3,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,33,"Beilngries, Bauhofstraße",Beilngries,49.031608,11.461872,1,"[[11.389976, 49.002482], [11.39347, 49.003296], [11.39631, 49.002865], [11.414916, 48.997184], [11.423069, 48.995442], [11.431628, 48.995553], [11.43867, 48.997718], [11.444756, 49.002015], [11.447371, 49.005663], [11.448829, 49.010366], [11.447935, 49.020698], [11.450814, 49.027247], [11.454409, 49.02998], [11.45756, 49.031774], [11.460455, 49.032478], [11.461834, 49.031585]]"
58,3,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,24,"Beilngries, Gartenstraße",Beilngries,49.037288,11.476722,1,"[[11.389976, 49.002482], [11.39347, 49.003296], [11.39631, 49.002865], [11.414916, 48.997184], [11.423069, 48.995442], [11.431628, 48.995553], [11.43867, 48.997718], [11.444756, 49.002015], [11.447371, 49.005663], [11.448829, 49.010366], [11.447935, 49.020698], [11.450814, 49.027247], [11.454409, 49.02998], [11.457999, 49.031947], [11.46274, 49.032955], [11.470053, 49.036116], [11.471199, 49.036536], [11.471009, 49.037566], [11.473506, 49.039286], [11.473727, 49.039072], [11.475773, 49.038623], [11.476747, 49.037282]]"
56,3,"Kinding, Beilngrieser Straße",Kinding,49.002445,11.390002,17,"Beilngries, Hirschberger straße",Beilngries,49.040293,11.464213,1,"[[11.389976, 49.002482], [11.39347, 49.003296], [11.39631, 49.002865], [11.414916, 48.997184], [11.423069, 48.995442], [11.431628, 48.995553], [11.43867, 48.997718], [11.444756, 49.002015], [11.447371, 49.005663], [11.448829, 49.010366], [11.447935, 49.020698], [11.450814, 49.027247], [11.454409, 49.02998], [11.457999, 49.031947], [11.46274, 49.032955], [11.470053, 49.036116], [11.465685, 49.037388], [11.464211, 49.040293]]"
